sec,EEG
28.660,-0.23193
28.665,5.49927
28.670,11.4258
28.675,12.8662
28.680,12.1887
28.685,3.94287
28.690,1.86157
28.695,4.43726
28.700,6.69556
28.705,6.98853
28.710,9.7168
28.715,9.06982
28.720,5.10254
28.725,6.90918
28.730,8.94775
28.735,11.3403
28.740,8.95996
28.745,-0.76294
28.750,-1.80664
28.755,7.52563
28.760,11.1206
28.765,12.6343
28.770,12.2681
28.775,5.40161
28.780,1.40991
28.785,3.25928
28.790,2.83813
28.795,5.01099
28.800,7.93457
28.805,10.8032
28.810,9.88159
28.815,11.5051
28.820,13.4644
28.825,9.38721
28.830,12.0605
28.835,12.9272
28.840,12.0361
28.845,17.2241
28.850,19.043
28.855,13.7939
28.860,10.083
28.865,12.1582
28.870,11.6272
28.875,17.3889
28.880,16.3513
28.885,11.3464
28.890,11.8225
28.895,10.614
28.900,11.6028
28.905,15.4053
28.910,9.35669
28.915,3.87573
28.920,6.49414
28.925,10.9985
28.930,12.7197
28.935,17.0532
28.940,16.1743
28.945,10.321
28.950,10.2844
28.955,10.8154
28.960,11.7371
28.965,12.2559
28.970,14.8438
28.975,9.10645
28.980,9.14917
28.985,10.5347
28.990,7.36084
28.995,10.5164
29.000,17.2852
29.005,14.4287
29.010,8.03223
29.015,9.46045
29.020,9.00269
29.025,9.91211
29.030,7.84302
29.035,9.32007
29.040,14.6362
29.045,15.0513
29.050,6.44531
29.055,0.32959
29.060,0
29.065,6.69556
29.070,16.4551
29.075,14.1663
29.080,6.84814
29.085,4.62646
29.090,9.17358
29.095,13.4644
29.100,11.2366
29.105,10.4065
29.110,6.15845
29.115,4.98657
29.120,4.8584
29.125,6.78711
29.130,10.376
29.135,9.11865
29.140,7.86743
29.145,6.23169
29.150,4.38843
29.155,4.77295
29.160,5.88379
29.165,1.44043
29.170,-0.3479
29.175,3.40576
29.180,6.39038
29.185,6.26831
29.190,3.33862
29.195,-0.74463
29.200,-2.47192
29.205,0.292969
29.210,4.11987
29.215,4.32739
29.220,-3.35693
29.225,-6.81763
29.230,-1.64185
29.235,6.9397
29.240,4.46777
29.245,3.61328
29.250,5.52979
29.255,2.06299
29.260,-0.81787
29.265,-0.01831
29.270,2.75879
29.275,7.17773
29.280,8.6731
29.285,7.32422
29.290,4.43115
29.295,4.59595
29.300,4.82788
29.305,8.42896
29.310,7.77588
29.315,3.86963
29.320,3.54614
29.325,4.44946
29.330,4.98047
29.335,8.75244
29.340,18.4875
29.345,15.3076
29.350,3.59497
29.355,-0.71411
29.360,3.302
29.365,8.36792
29.370,13.6292
29.375,16.2598
29.380,7.61719
29.385,6.7627
29.390,3.75366
29.395,1.28784
29.400,8.52051
29.405,12.4634
29.410,9.91211
29.415,9.00879
29.420,2.84424
29.425,5.84106
29.430,15.271
29.435,14.801
29.440,8.77686
29.445,1.89209
29.450,-0.14648
29.455,12.1094
29.460,13.3972
29.465,10.1135
29.470,7.88574
29.475,0.073242
29.480,3.72314
29.485,9.78394
29.490,9.25903
29.495,4.97437
29.500,8.48389
29.505,5.27344
29.510,2.16064
29.515,8.08105
29.520,0.140381
29.525,-6.46973
29.530,0.250244
29.535,3.85742
29.540,5.10254
29.545,9.40552
29.550,4.27246
29.555,-1.07422
29.560,-2.09961
29.565,-1.19629
29.570,4.83398
29.575,10.4126
29.580,11.0596
29.585,9.70459
29.590,5.2002
29.595,5.06592
29.600,7.67212
29.605,5.69458
29.610,4.18701
29.615,3.32031
29.620,2.68555
29.625,5.81055
29.630,4.05273
29.635,-0.26856
29.640,4.32739
29.645,12.085
29.650,11.261
29.655,5.62744
29.660,1.70898
29.665,2.09961
29.670,6.28052
29.675,10.498
29.680,12.1521
29.685,8.17261
29.690,3.57056
29.695,3.40576
29.700,7.14722
29.705,8.41675
29.710,7.66602
29.715,10.0708
29.720,9.31396
29.725,8.57544
29.730,5.83496
29.735,5.15137
29.740,7.09839
29.745,0.549316
29.750,-2.53906
29.755,-1.7395
29.760,3.79028
29.765,9.60693
29.770,12.1277
29.775,6.73218
29.780,-1.19629
29.785,-4.37012
29.790,0.231934
29.795,5.5542
29.800,4.71802
29.805,2.0752
29.810,4.73022
29.815,9.42993
29.820,2.66724
29.825,2.6001
29.830,4.79126
29.835,2.38647
29.840,-0.64697
29.845,2.61841
29.850,7.09839
29.855,7.44629
29.860,10.1746
29.865,6.35986
29.870,0.531006
29.875,0.177002
29.880,1.72729
29.885,1.78223
29.890,2.2583
29.895,5.16357
29.900,8.72192
29.905,10.7361
29.910,3.04565
29.915,-4.55322
29.920,-2.7771
29.925,0.146484
29.930,4.8645
29.935,7.65381
29.940,4.74854
29.945,2.948
29.950,9.06982
29.955,9.13696
29.960,1.0437
29.965,-1.40991
29.970,1.10474
29.975,-1.25732
29.980,2.30103
29.985,11.2488
29.990,10.1135
29.995,12.2437
30.000,14.1907
30.005,9.43604
30.010,7.48901
30.015,2.14233
30.020,0.372314
30.025,5.09033
30.030,8.5022
30.035,12.4146
30.040,15.2039
30.045,11.2183
30.050,11.4746
30.055,12.1765
30.060,8.90503
30.065,5.78613
30.070,5.75562
30.075,9.85718
30.080,10.1013
30.085,8.72192
30.090,4.58374
30.095,2.11792
30.100,7.13501
30.105,12.97
30.110,12.0789
30.115,7.53784
30.120,1.68457
30.125,1.25732
30.130,3.44849
30.135,8.42285
30.140,18.5913
30.145,20.1599
30.150,17.7612
30.155,9.51538
30.160,2.81372
30.165,6.073
30.170,11.7432
30.175,16.2537
30.180,17.6392
30.185,11.4502
30.190,4.08936
30.195,0.933838
30.200,5.35889
30.205,11.2122
30.210,14.8987
30.215,13.8489
30.220,10.9436
30.225,13.031
30.230,17.6086
30.235,15.3809
30.240,13.4888
30.245,9.22852
30.250,6.31714
30.255,9.5459
30.260,12.7991
30.265,8.72803
30.270,8.78906
30.275,12.8296
30.280,12.3108
30.285,11.4258
30.290,11.1389
30.295,9.77783
30.300,8.81958
30.305,12.4146
30.310,14.1663
30.315,13.5498
30.320,14.2883
30.325,18.3838
30.330,17.9504
30.335,13.5193
30.340,11.7798
30.345,11.1633
30.350,10.5957
30.355,9.98535
30.360,8.93555
30.365,6.13403
30.370,9.52759
30.375,16.4551
30.380,14.6912
30.385,4.15649
30.390,4.19312
30.395,7.56836
30.400,5.74341
30.405,6.31104
30.410,10.3821
30.415,9.39941
30.420,9.0332
30.425,11.4624
30.430,6.88477
30.435,1.77002
30.440,4.05884
30.445,9.08203
30.450,6.9397
30.455,2.67944
30.460,1.81274
30.465,3.50342
30.470,5.42603
30.475,2.91138
30.480,2.11792
30.485,-0.02441
30.490,-1.35498
30.495,3.75366
30.500,4.25415
30.505,-0.25024
30.510,-0.70801
30.515,0.98877
30.520,2.81372
30.525,-2.86255
30.530,-5.06592
30.535,-5.82886
30.540,-12.3474
30.545,-10.0159
30.550,-7.20215
30.555,-4.74854
30.560,1.30005
30.565,4.58984
30.570,2.53296
30.575,-4.84009
30.580,-9.82666
30.585,-10.5042
30.590,-11.615
30.595,-8.43506
30.600,-1.11694
30.605,5.48706
30.610,2.82593
30.615,-3.67432
30.620,-8.64868
30.625,-9.64966
30.630,-10.6323
30.635,-8.11157
30.640,-6.08521
30.645,-6.31714
30.650,-3.53394
30.655,-0.24414
30.660,1.36719
30.665,-2.10571
30.670,-4.8645
30.675,-2.50244
30.680,-6.17676
30.685,-5.16357
30.690,-0.8606
30.695,5.15747
30.700,7.51953
30.705,5.29785
30.710,0.811768
30.715,-2.33765
30.720,-5.59692
30.725,-6.29883
30.730,2.14844
30.735,7.06177
30.740,5.31616
30.745,2.92358
30.750,2.38647
30.755,1.85547
30.760,5.42603
30.765,7.06787
30.770,5.7251
30.775,3.1311
30.780,6.43311
30.785,11.145
30.790,0.305176
30.795,-10.9558
30.800,-8.79517
30.805,-3.05176
30.810,0.921631
30.815,0.189209
30.820,-8.26416
30.825,-14.1357
30.830,-14.4714
30.835,-10.6567
30.840,-6.00586
30.845,-2.30103
30.850,-9.68018
30.855,-16.6748
30.860,-13.2874
30.865,-5.48096
30.870,-6.14014
30.875,-1.00708
30.880,1.01929
30.885,-7.91626
30.890,-7.70264
30.895,-7.07397
30.900,-10.5225
30.905,-9.96094
30.910,-4.58374
30.915,-0.45166
30.920,-3.14331
30.925,-3.06396
30.930,-3.24097
30.935,-8.3313
30.940,-10.5957
30.945,-9.68018
30.950,-9.24072
30.955,-9.14307
30.960,-10.9741
30.965,-12.5854
30.970,-11.1633
30.975,-9.03931
30.980,-8.90503
30.985,-5.41992
30.990,-4.49219
30.995,-5.0354
31.000,-7.91016
31.005,-12.7991
31.010,-11.5051
31.015,-3.41797
31.020,-0.46997
31.025,-3.38745
31.030,-5.35278
31.035,-8.38623
31.040,-8.69141
31.045,-5.54199
31.050,-1.09863
31.055,-0.47607
31.060,-2.11182
31.065,-4.48608
31.070,-9.01489
31.075,-11.7004
31.080,-6.09131
31.085,-7.40356
31.090,-10.1501
31.095,-9.99146
31.100,-8.54492
31.105,-5.0354
31.110,-1.42212
31.115,-4.13208
31.120,-5.46265
31.125,-6.5979
31.130,-6.73218
31.135,-2.54517
31.140,0.823975
31.145,-3.83301
31.150,-5.81665
31.155,-6.01807
31.160,-8.93555
31.165,-6.36597
31.170,-2.97852
31.175,1.36108
31.180,0.836182
31.185,-1.67847
31.190,-7.07397
31.195,-13.6292
31.200,-9.71069
31.205,0.604248
31.210,4.29688
31.215,1.16577
31.220,-8.09937
31.225,-16.3208
31.230,-14.1602
31.235,-7.20215
31.240,-2.89917
31.245,-0.82398
31.250,-3.61328
31.255,-7.01904
31.260,-6.40259
31.265,-2.63672
31.270,-2.39868
31.275,-7.86743
31.280,-8.75854
31.285,-3.69873
31.290,1.86768
31.295,3.22876
31.300,1.34277
31.305,-2.53906
31.310,-1.76392
31.315,1.84326
31.320,3.42407
31.325,-0.61646
31.330,-3.58276
31.335,-2.7771
31.340,-1.66626
31.345,0.488281
31.350,-1.53809
31.355,-1.59302
31.360,-1.12915
31.365,-4.35181
31.370,-5.92041
31.375,-3.43628
31.380,0.109863
31.385,1.7334
31.390,9.67407
31.395,10.4126
31.400,7.70874
31.405,6.08521
31.410,5.0354
31.415,4.36401
31.420,4.90112
31.425,1.83105
31.430,-8.28247
31.435,-17.4561
31.440,-11.6943
31.445,6.83594
31.450,13.0432
31.455,-2.50244
31.460,-19.8486
31.465,-26.5503
31.470,-20.929
31.475,-6.62842
31.480,-1.17798
31.485,-7.12891
31.490,-11.8042
31.495,-5.99365
31.500,-6.54907
31.505,-7.17773
31.510,-4.01611
31.515,-4.50439
31.520,-11.0168
31.525,-19.1833
31.530,-21.8323
31.535,-1.39771
31.540,23.7366
31.545,16.0217
31.550,-20.3613
31.555,-43.4814
31.560,-49.4324
31.565,-33.3008
31.570,-15.1184
31.575,-15.2344
31.580,-24.0356
31.585,-22.9675
31.590,-21.0938
31.595,-24.231
31.600,-25.3357
31.605,-24.2676
31.610,-13.2874
31.615,-9.22852
31.620,-27.7222
31.625,-43.573
31.630,-48.4253
31.635,-42.0593
31.640,-30.1758
31.645,-27.3621
31.650,-27.2278
31.655,-26.7517
31.660,-27.9236
31.665,-24.9084
31.670,-19.7144
31.675,-21.5149
31.680,-27.4597
31.685,-32.3425
31.690,-32.0313
31.695,-24.5361
31.700,-11.4319
31.705,-11.9141
31.710,-18.4143
31.715,-22.3206
31.720,-20.9045
31.725,-21.4783
31.730,-28.4363
31.735,-34.5642
31.740,-32.7271
31.745,-25.7019
31.750,-22.3206
31.755,-22.5769
31.760,-25.415
31.765,-28.1128
31.770,-29.8279
31.775,-27.2034
31.780,-25.0732
31.785,-19.3115
31.790,-14.3005
31.795,-15.1489
31.800,-18.219
31.805,-23.4009
31.810,-21.9849
31.815,-17.2852
31.820,-13.6658
31.825,-8.42896
31.830,-4.79736
31.835,-4.37622
31.840,-7.85522
31.845,-10.8093
31.850,-6.19507
31.855,-1.87988
31.860,0.408936
31.865,-1.31836
31.870,-4.25415
31.875,-7.26929
31.880,-4.39453
31.885,-1.00708
31.890,-1.79443
31.895,-1.95923
31.900,-5.29785
31.905,-5.896
31.910,-2.99683
31.915,2.20947
31.920,5.75562
31.925,4.99878
31.930,2.0813
31.935,-0.53711
31.940,1.29395
31.945,3.75977
31.950,2.44751
31.955,0.201416
31.960,-0.354
31.965,2.81372
31.970,3.53394
31.975,-0.61035
31.980,-4.14429
31.985,-1.00098
31.990,2.81982
31.995,3.44849
32.000,5.22461
32.005,6.5979
32.010,7.09229
32.015,6.15845
32.020,4.03442
32.025,4.1748
32.030,4.19312
32.035,3.24707
32.040,1.34277
32.045,-2.39868
32.050,-1.43433
32.055,0.274658
32.060,1.36719
32.065,3.10669
32.070,2.83813
32.075,3.55225
32.080,5.77393
32.085,3.39966
32.090,0.048828
32.095,0.762939
32.100,3.56445
32.105,4.88892
32.110,6.32935
32.115,6.65283
32.120,8.02002
32.125,5.84717
32.130,0.750732
32.135,-0.66528
32.140,-1.34277
32.145,0.140381
32.150,0.543213
32.155,1.40991
32.160,1.99585
32.165,4.26636
32.170,7.31201
32.175,6.32935
32.180,5.04761
32.185,4.14429
32.190,5.96924
32.195,9.19189
32.200,12.3047
32.205,15.8264
32.210,16.5222
32.215,11.7554
32.220,7.08618
32.225,8.52051
32.230,14.3127
32.235,15.2832
32.240,10.6689
32.245,7.15332
32.250,7.53174
32.255,14.5142
32.260,18.0237
32.265,13.5132
32.270,9.40552
32.275,7.45239
32.280,10.1257
32.285,11.8591
32.290,9.7229
32.295,11.7554
32.300,14.2395
32.305,15.3809
32.310,16.4734
32.315,14.447
32.320,10.4797
32.325,8.84399
32.330,9.10645
32.335,11.1267
32.340,16.8701
32.345,20.7092
32.350,17.7124
32.355,10.8459
32.360,7.1106
32.365,7.47681
32.370,11.3281
32.375,13.0249
32.380,13.031
32.385,8.75244
32.390,8.45337
32.395,8.24585
32.400,6.03638
32.405,7.89185
32.410,12.2742
32.415,13.9648
32.420,12.9883
32.425,11.6699
32.430,10.8154
32.435,8.36182
32.440,7.48291
32.445,6.72607
32.450,4.48608
32.455,5.59082
32.460,7.47681
32.465,4.27856
32.470,1.41602
32.475,3.94897
32.480,10.437
32.485,14.4287
32.490,13.562
32.495,9.16138
32.500,8.14819
32.505,9.39331
32.510,9.69849
32.515,9.18579
32.520,7.54395
32.525,6.20728
32.530,6.39038
32.535,8.8623
32.540,9.43604
32.545,9.26514
32.550,8.47778
32.555,7.35474
32.560,4.08325
32.565,-0.8667
32.570,-1.13525
32.575,1.77002
32.580,5.2124
32.585,8.77686
32.590,8.89893
32.595,7.67822
32.600,8.21533
32.605,9.32007
32.610,8.11157
32.615,5.25513
32.620,2.67334
32.625,3.60718
32.630,5.98755
32.635,9.64355
32.640,10.1379
32.645,8.35571
32.650,9.7168
32.655,8.78296
32.660,6.73218
32.665,6.64063
32.670,8.97217
32.675,8.6853
32.680,7.61719
32.685,5.54199
32.690,4.91333
32.695,9.01489
32.700,12.854
32.705,14.6484
32.710,10.4126
32.715,4.01611
32.720,5.68237
32.725,7.08008
32.730,4.77295
32.735,3.90625
32.740,5.00488
32.745,6.36597
32.750,5.87158
32.755,2.48413
32.760,2.05078
32.765,4.79736
32.770,6.35376
32.775,7.71484
32.780,5.56641
32.785,0.262451
32.790,1.47095
32.795,6.9458
32.800,8.38623
32.805,7.34863
32.810,7.82471
32.815,8.69751
32.820,7.21436
32.825,8.02612
32.830,8.78906
32.835,10.7971
32.840,10.1868
32.845,9.3811
32.850,8.05664
32.855,4.41895
32.860,5.40771
32.865,10.7422
32.870,15.0574
32.875,14.5752
32.880,11.7188
32.885,6.95801
32.890,6.87866
32.895,7.61108
32.900,7.36694
32.905,6.08521
32.910,3.19214
32.915,1.93481
32.920,4.54712
32.925,10.3088
32.930,11.8896
32.935,9.79614
32.940,7.6416
32.945,4.73022
32.950,3.55225
32.955,3.2959
32.960,4.05273
32.965,2.58179
32.970,4.19312
32.975,7.1167
32.980,5.13306
32.985,2.87476
32.990,4.13208
32.995,6.40259
33.000,6.86646
33.005,5.76172
33.010,3.97949
33.015,1.96533
33.020,1.99585
33.025,4.08325
33.030,5.3833
33.035,5.01099
33.040,2.39868
33.045,-0.81177
33.050,-1.84326
33.055,-0.83008
33.060,2.7832
33.065,6.04858
33.070,2.31934
33.075,-3.56445
33.080,-4.99268
33.085,-2.53296
33.090,0.567627
33.095,3.38745
33.100,4.77905
33.105,2.68555
33.110,-0.1709
33.115,-0.47607
33.120,-1.12915
33.125,-2.53906
33.130,-0.94605
33.135,-1.68457
33.140,-4.02832
33.145,-5.99976
33.150,-3.79028
33.155,-1.43433
33.160,-2.33765
33.165,-2.88086
33.170,-2.97241
33.175,-1.14746
33.180,-0.73242
33.185,-2.73438
33.190,-3.15552
33.195,-2.61841
33.200,-1.03149
33.205,0.384521
33.210,-1.2085
33.215,-4.08325
33.220,-3.23486
33.225,-2.34375
33.230,-5.45654
33.235,-6.61621
33.240,-3.69263
33.245,-0.8606
33.250,0.756836
33.255,-0.76904
33.260,-3.74756
33.265,-4.28467
33.270,-0.94605
33.275,1.59912
33.280,3.02124
33.285,0.170898
33.290,-5.18188
33.295,-5.51758
33.300,-4.93774
33.305,-5.86548
33.310,-5.64575
33.315,-6.29883
33.320,-7.9834
33.325,-8.42896
33.330,-7.36084
33.335,-6.20728
33.340,-5.29785
33.345,-3.89404
33.350,-3.46069
33.355,-3.31421
33.360,-3.125
33.365,-2.6123
33.370,-3.58276
33.375,-6.34766
33.380,-7.97729
33.385,-5.87158
33.390,-1.28174
33.395,0.177002
33.400,-1.32446
33.405,-5.19409
33.410,-8.47168
33.415,-8.91724
33.420,-4.64478
33.425,-2.0752
33.430,-2.94189
33.435,-4.30908
33.440,-4.47388
33.445,-2.92969
33.450,-1.0498
33.455,-2.39868
33.460,-3.60718
33.465,-2.31323
33.470,-2.49023
33.475,-1.7334
33.480,-2.9541
33.485,-4.26025
33.490,-3.38135
33.495,0.012207
33.500,2.24609
33.505,2.10571
33.510,2.44141
33.515,1.07422
33.520,-1.88599
33.525,-2.31323
33.530,-1.61743
33.535,0.640869
33.540,4.3335
33.545,5.16357
33.550,4.14429
33.555,1.50146
33.560,-1.40381
33.565,-0.07935
33.570,2.6062
33.575,3.39355
33.580,3.74756
33.585,3.33252
33.590,2.23389
33.595,1.89819
33.600,3.17383
33.605,3.57056
33.610,0.921631
33.615,-1.95313
33.620,-2.23999
33.625,-0.85449
33.630,0.244141
33.635,1.06201
33.640,-0.08545
33.645,-4.43115
33.650,-6.88477
33.655,-6.29272
33.660,-4.80347
33.665,-4.19312
33.670,-3.20435
33.675,-4.31519
33.680,-5.41992
33.685,-5.16968
33.690,-7.2937
33.695,-8.80737
33.700,-8.99658
33.705,-9.85107
33.710,-6.34155
33.715,-2.46582
33.720,-4.05273
33.725,-6.74438
33.730,-8.45947
33.735,-9.83276
33.740,-8.79517
33.745,-6.75049
33.750,-5.79834
33.755,-5.32227
33.760,-5.5542
33.765,-4.31519
33.770,-2.97241
33.775,-2.23389
33.780,-1.72729
33.785,-3.45459
33.790,-6.06689
33.795,-6.9519
33.800,-6.72607
33.805,-5.32227
33.810,-3.8208
33.815,-3.89404
33.820,-6.70166
33.825,-8.00171
33.830,-8.34961
33.835,-8.59375
33.840,-8.79517
33.845,-7.49512
33.850,-3.05786
33.855,-1.41602
33.860,-5.69458
33.865,-8.92334
33.870,-9.47266
33.875,-7.82471
33.880,-4.57153
33.885,-4.69971
33.890,-9.06982
33.895,-9.93042
33.900,-7.42188
33.905,-6.27441
33.910,-9.94873
33.915,-8.84399
33.920,-7.76978
33.925,-8.78296
33.930,-10.2356
33.935,-9.61304
33.940,-8.59375
33.945,-8.28247
33.950,-4.99878
33.955,-0.97656
33.960,-1.98975
33.965,-2.34375
33.970,-0.62256
33.975,-2.34375
33.980,-4.38843
33.985,-2.41699
33.990,-4.6936
33.995,-6.40259
34.000,-2.05688
34.005,1.05591
34.010,-1.99585
34.015,-5.68237
34.020,-7.9895
34.025,-9.01489
34.030,-5.48096
34.035,-3.07617
34.040,-3.24707
34.045,-2.80762
34.050,-3.48511
34.055,-5.02319
34.060,-6.71387
34.065,-7.16553
34.070,-5.59692
34.075,-2.64282
34.080,-0.5249
34.085,-0.1648
34.090,-2.20337
34.095,-6.03027
34.100,-7.55615
34.105,-7.27539
34.110,-5.85938
34.115,-4.77295
34.120,-4.89502
34.125,-4.74854
34.130,-5.77393
34.135,-7.26318
34.140,-7.20825
34.145,-5.7312
34.150,-5.33447
34.155,-4.3335
34.160,-3.86353
34.165,-5.51147
34.170,-5.87769
34.175,-3.00903
34.180,-0.76904
34.185,-1.36719
34.190,-2.29492
34.195,-3.78418
34.200,-4.79736
34.205,-3.71704
34.210,-3.77808
34.215,-6.19507
34.220,-6.56128
34.225,-5.19409
34.230,-2.79541
34.235,-1.48315
34.240,-1.00708
34.245,-3.84521
34.250,-6.71387
34.255,-4.69971
34.260,-4.3457
34.265,-3.07617
34.270,-2.11792
34.275,-2.85034
34.280,-3.9978
34.285,-4.02832
34.290,-2.97852
34.295,-4.60205
34.300,-10.022
34.305,-13.4216
34.310,-14.0686
34.315,-12.6953
34.320,-7.67822
34.325,-1.3855
34.330,-0.56763
34.335,-4.32129
34.340,-11.5112
34.345,-12.8479
34.350,-7.37915
34.355,-2.14233
34.360,-1.29395
34.365,-4.50439
34.370,-7.39136
34.375,-8.20313
34.380,-5.81055
34.385,-0.23804
34.390,-0.21973
34.395,-3.23486
34.400,-3.77808
34.405,-4.99878
34.410,-7.25708
34.415,-5.70068
34.420,-4.84619
34.425,-5.2002
34.430,-7.89795
34.435,-3.31421
34.440,2.99072
34.445,2.32544
34.450,-1.17798
34.455,-3.40576
34.460,-6.90918
34.465,-5.43213
34.470,3.9856
34.475,10.1929
34.480,9.76563
34.485,9.82056
34.490,5.49316
34.495,-1.76392
34.500,-3.85742
34.505,-2.29492
34.510,3.17993
34.515,6.97632
34.520,6.28052
34.525,4.78516
34.530,5.62744
34.535,7.40356
34.540,9.71069
34.545,6.37817
34.550,1.72119
34.555,3.19214
34.560,5.67017
34.565,7.9895
34.570,6.04248
34.575,0.341797
34.580,-0.93994
34.585,2.81372
34.590,6.03027
34.595,7.25708
34.600,4.64478
34.605,1.74561
34.610,-1.16577
34.615,-1.78223
34.620,3.68042
34.625,6.32324
34.630,6.16455
34.635,4.15649
34.640,1.87988
34.645,1.62964
34.650,0.732422
34.655,1.10474
34.660,1.97754
34.665,1.31226
34.670,-0.26856
34.675,0.067139
34.680,-1.2146
34.685,0.408936
34.690,1.0376
34.695,-0.5249
34.700,-3.6499
34.705,-4.49829
34.710,-1.55029
34.715,-0.64087
34.720,-0.93384
34.725,-2.83813
34.730,-5.71289
34.735,-4.22974
34.740,-2.4353
34.745,-0.59204
34.750,-0.45166
34.755,-1.92261
34.760,-1.34277
34.765,-0.65918
34.770,0.610352
34.775,1.99585
34.780,3.31421
34.785,1.46484
34.790,-2.01416
34.795,-5.23682
34.800,-7.2998
34.805,-8.48389
34.810,-9.85107
34.815,-11.554
34.820,-13.5559
34.825,-11.4563
34.830,-6.0791
34.835,-1.62354
34.840,-1.60522
34.845,-4.15649
34.850,-5.26733
34.855,-4.44946
34.860,-3.41187
34.865,-1.54419
34.870,-1.45264
34.875,-2.71606
34.880,-1.75171
34.885,-0.33569
34.890,-0.33569
34.895,-2.16064
34.900,-4.1626
34.905,-6.12793
34.910,-5.56641
34.915,-3.87573
34.920,-5.0354
34.925,-5.7312
34.930,-6.604
34.935,-7.12891
34.940,-5.2002
34.945,-4.24805
34.950,-5.28564
34.955,-6.06689
34.960,-3.88184
34.965,-0.177
34.970,-3.46069
34.975,-7.40967
34.980,-11.6943
34.985,-13.1531
34.990,-8.79517
34.995,-4.96216
35.000,-4.5166
35.005,-6.0791
35.010,-3.35083
35.015,-3.66821
35.020,-7.57446
35.025,-9.23462
35.030,-9.87549
35.035,-9.28955
35.040,-7.76367
35.045,-8.95996
35.050,-11.615
35.055,-11.1877
35.060,-8.70361
35.065,-10.2966
35.070,-13.8306
35.075,-13.4216
35.080,-9.40552
35.085,-6.92749
35.090,-8.92944
35.095,-12.3352
35.100,-13.4644
35.105,-11.8652
35.110,-10.0891
35.115,-9.87549
35.120,-10.8521
35.125,-11.7981
35.130,-8.94165
35.135,-5.40161
35.140,-6.50635
35.145,-8.76465
35.150,-9.76563
35.155,-8.5144
35.160,-8.70972
35.165,-10.4004
35.170,-11.7981
35.175,-11.4929
35.180,-10.144
35.185,-8.25195
35.190,-5.96924
35.195,-6.37207
35.200,-7.73926
35.205,-7.65381
35.210,-5.98755
35.215,-5.15747
35.220,-4.54102
35.225,-2.86255
35.230,-2.38647
35.235,-2.23999
35.240,-0.56763
35.245,3.26538
35.250,2.7771
35.255,-0.06714
35.260,-3.51563
35.265,-3.61938
35.270,-0.28687
35.275,2.7832
35.280,0.402832
35.285,-1.60522
35.290,-1.47095
35.295,0.634766
35.300,2.66724
35.305,2.4292
35.310,-2.63062
35.315,-8.30078
35.320,-10.022
35.325,-5.68848
35.330,-3.24097
35.335,-3.49121
35.340,-5.12085
35.345,-6.29883
35.350,-6.54907
35.355,-4.46777
35.360,0.115967
35.365,1.00708
35.370,-2.83813
35.375,-2.6123
35.380,-2.23389
35.385,-4.6814
35.390,-3.54004
35.395,-1.12915
35.400,-0.84839
35.405,-0.57373
35.410,-0.25024
35.415,0.054932
35.420,-0.31738
35.425,-0.02441
35.430,-0.7019
35.435,-1.15967
35.440,-1.59302
35.445,-1.33667
35.450,-0.75073
35.455,-0.62866
35.460,-1.11694
35.465,-1.54419
35.470,-0.81177
35.475,-0.75073
35.480,0.030518
35.485,0.146484
35.490,-0.24414
35.495,-1.9104
35.500,-5.64575
35.505,-7.55005
35.510,-7.48901
35.515,-6.36597
35.520,-2.51465
35.525,-0.177
35.530,-1.59912
35.535,-1.64795
35.540,-1.13525
35.545,-1.07422
35.550,0.305176
35.555,2.02637
35.560,-0.18311
35.565,-4.03442
35.570,-3.13721
35.575,0.219727
35.580,0.067139
35.585,-2.11182
35.590,-5.46265
35.595,-5.48096
35.600,-4.39453
35.605,-1.76392
35.610,-2.6123
35.615,-3.6438
35.620,-4.40674
35.625,-0.31738
35.630,0.55542
35.635,-4.79736
35.640,-5.42603
35.645,-3.00293
35.650,-0.59204
35.655,-1.94702
35.660,-4.79126
35.665,-6.51245
35.670,-8.72803
35.675,-9.22241
35.680,-6.2561
35.685,-6.36597
35.690,-3.50342
35.695,1.08032
35.700,3.9856
35.705,2.38037
35.710,0.878906
35.715,1.32446
35.720,4.85229
35.725,8.47168
35.730,6.89697
35.735,4.81567
35.740,2.4353
35.745,3.75366
35.750,8.58765
35.755,7.07397
35.760,4.64478
35.765,1.5564
35.770,1.22681
35.775,3.69873
35.780,5.64575
35.785,6.81152
35.790,4.85229
35.795,2.09351
35.800,1.0498
35.805,1.16577
35.810,1.14136
35.815,1.33667
35.820,2.52686
35.825,2.63062
35.830,4.99878
35.835,8.53882
35.840,5.896
35.845,-0.43335
35.850,-3.20435
35.855,-2.47192
35.860,0.378418
35.865,3.79639
35.870,5.94482
35.875,5.9082
35.880,6.31104
35.885,8.39233
35.890,11.3342
35.895,9.81445
35.900,9.75952
35.905,9.43604
35.910,9.04541
35.915,7.91016
35.920,6.7688
35.925,4.5166
35.930,3.62549
35.935,4.47998
35.940,5.09033
35.945,2.0874
35.950,-0.62256
35.955,-1.67236
35.960,-3.15552
35.965,-1.66016
35.970,0.634766
35.975,0.024414
35.980,1.78223
35.985,2.96631
35.990,2.92358
35.995,-0.59204
36.000,-4.04663
36.005,-5.46265
36.010,-4.79736
36.015,-4.60205
36.020,-6.04248
36.025,-7.34863
36.030,-6.66504
36.035,-3.91235
36.040,-3.26538
36.045,-3.70483
36.050,-3.13721
